"cue_anexo","nombre","sector","estado","domicilio","cp","telefono","localidad","departamento","email","lat","lon"
"140502000","C.E.N.P.A. DE Bº STRADA","Estatal","Activo","TACUARITA VILLA STRADA SANTA ROSA DE CALAMUCHITA","X5196","","SANTA ROSA DE CALAMUCHITA","CALAMUCHITA","","-32.0665264459152","-64.5639330988743"
"140517600","EL MUNDO DE LOS CHICOS","Privado","Activo","GÜEMES 162 CENTRO","X5196","","SANTA ROSA DE CALAMUCHITA","CALAMUCHITA","","-32.0669002523095","-64.5387051941748"
"140538300","J.DE INF. S/N0MBRE BARRIO VILLA STRADA","Estatal","Activo","LA TACUARITA VILLA STRADA BARRIO VILLA STRADA - SANTA ROSA DE CALAMUCHITA","X5196","","SANTA ROSA DE CALAMUCHITA","CALAMUCHITA","","-32.0737582493889","-64.538173833664"
"140377700","RITA AUDELINA ZABALA DE SALGADO","Estatal","Activo","CALLE PUBLICA S/N° SEGUNDA USINA zona Rural","X5856","","SEGUNDA USINA","CALAMUCHITA","sandrabeatriz.fernandez@yahoo.com.ar","-32.1649072663307","-64.3784893708199"
"140119700","MARTIN MIGUEL DE GUEMES","Estatal","Activo","CALLE PUBLICA S/Nº SOCONCHO","X5191","","SOCONCHO","CALAMUCHITA","NIETA26-05@HOTMAIL.COM","-32.054688226","-64.3795381852"
"140237001","DOMINGO FAUSTINO SARMIENTO - ANEXO DE TALA CRUZ","Estatal","Activo","CALLE PUBLICA S/Nº TALA CRUZ","X5859","494931BAS","TALA CRUZ","CALAMUCHITA","x@x","-32.3550744605","-64.7001618881"
"140247800","CARLOS CASSAFFOUSTH (EX-NAC.Nº 509)","Estatal","Activo","CALLE PUBLICA 0 REOLIN TERCERA USINA","X5854","","TERCERA USINA","CALAMUCHITA","esc.3usina@yahoo.com","-32.1948607348","-64.3144364309"
"140005900","ESCUELA PAULA ALBARRACIN DE SARMIENTO","Estatal","Activo","CALLE PUBLICA S/Nº VILLA ALPINA","X5194","","VILLA ALPINA","CALAMUCHITA","NO INFORMO","-31.9603350004","-64.8131533127"
"140248402","C.E.N.M.A. N° 211 DR. RENE FAVALORO ANEXO VILLA AMANCAY","Estatal","Activo","CALLE N° 6 VILLA AMANCAY","X5199","","VILLA AMANCAY","CALAMUCHITA","","-32.1860327231061","-64.5673720487755"
"140328000","ESCUELA ROQUE SAENZ PEÑA","Estatal","Activo","CALLE N?6 S/n? VILLA AMANCAY","X5199","","VILLA AMANCAY","CALAMUCHITA","ESCUELAAMANCAY@YAHOO.COM.AR","-32.1868979461095","-64.5723173472173"
"140419600","J.DE INF. ROQUE SAENZ PEÑA","Estatal","Activo","CAMIARE S/Nº VILLA AMANCAY","X5199","","VILLA AMANCAY","CALAMUCHITA","silvijayo@hotmail.com","-32.1871182","-64.5722243"
"140006000","ESCUELA JOAQUIN VICTOR GONZALEZ","Estatal","Activo","CALLE PUBLICA VILLA BERNA P/LA CUMBRECITA","X5194","","VILLA BERNA","CALAMUCHITA","silviacarrizo88@hotmail.com","-31.916138677","-64.737858554"
"140080202","J.DE INF. GENERAL JOSE DE SAN MARTIN-ANEXO VILLA BERNA","Estatal","Activo","CALLE PUBLICA S/Nº VILLA BERNA P/LA CUMBRECITA","X5194","","VILLA BERNA","CALAMUCHITA","","-31.9160866035","-64.7373814279"
"140006401","J.DE INF. ELOY GOMEZ - ANEXO VILLA CIUDAD PARQUE","Estatal","Activo","AV.LOS REARTES S/N° VILLA CIUDAD PARQUE","X5194","","VILLA CIUDAD PARQUE DE LOS REARTES(3° SECCION)","CALAMUCHITA","","-31.9121105","-64.5299938"
"140006501","ESCUELA ELOY GOMEZ - ANEXO VILLA CIUDAD PARQUE LOS REARTES","Estatal","Activo","CALLE PUBLICA S/N° VILLA CIUDAD PARQUE","X5194","","VILLA CIUDAD PARQUE DE LOS REARTES(3° SECCION)","CALAMUCHITA","","-31.9149405","-64.5240928"
"140021500","INSTITUTO FRAY MAMERTO ESQUIU","Privado","Activo","SARMIENTO 343 VILLA DEL DIQUE","X5862","","VILLA DEL DIQUE","CALAMUCHITA","ifme@grandeslagos.com.ar","-32.1794763463507","-64.4563515240233"
"140021600","J.DE INF. ALMIRANTE GUILLERMO BROWN","Estatal","Activo","SARMIENTO 334 VILLA DEL DIQUE","X5862","","VILLA DEL DIQUE","CALAMUCHITA","hviale@lasegunda.com.ar","-32.1794763463507","-64.4563515240233"
"140243600","ESCUELA ALMIRANTE GUILLERMO BROWN","Estatal","Activo","SARMIENTO 259 VILLA DEL DIQUE","X5862","","VILLA DEL DIQUE","CALAMUCHITA","altegbrown@hotmail.com","-32.1794763463507","-64.4563515240233"
"140248401","C.E.N.M.A. N° 211 DR. RENE FAVALORO ANEXO DE VILLA DEL DIQUE","Estatal","Activo","SARMIENTO 363 VILLA DEL DIQUE","X5862","","VILLA DEL DIQUE","CALAMUCHITA","","-32.1794763463507","-64.4563515240233"
"140005800","I.P.E.A. Nº 238 CARLOS MARIA MAMPAEY","Estatal","Activo","CORRIENTES CAMINO A LA CUMBRECITA","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","ipem238@calamuchitanet.com.ar","-31.9839154286607","-64.5718628549803"
"140080200","J.DE INF. GENERAL JOSE DE SAN MARTIN","Estatal","Activo","AVENIDA SAN MARTIN 35 CENTRO VILLA GENERAL BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","","-31.9855689496643","-64.5628738238591"
"140286000","COLEGIO SAGRADO CORAZON","Privado","Activo","SELVA NEGRA 127 CENTRO VILLA GENERAL BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","sccordoba@calamuchitanet.com.ar","-31.9762660009375","-64.5557739527983"
"140288300","I.P.E.M. Nº 168 DIEGO DE ROJAS","Estatal","Activo","CUBA 75 VILLA GENERAL BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","ipem168@calamuchitanet.com.ar","-31.9856057780884","-64.5620806768969"
"140295300","ESCUELA GENERAL JOSE DE SAN MARTIN","Estatal","Activo","NICARAGUA 566 CENTRO VILLA GENERAL BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","escuelasanmartinvgb@gmail.com","-31.9855689496643","-64.5628738238591"
"140411900","INSTITUTO ALEMAN","Privado","Activo","AVENIDA LOS INCAS 131 CENTRO VILLA GENERAL BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","","-31.9810519643833","-64.5546164969026"
"140435500","COLEGIO ALEMAN","Privado","Activo","AV. LOS INCAS 131 VILLA GRAL. BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","primariaca@calamuchitanet.com.ar","-31.9810519643833","-64.5546164969026"
"140470900","ESC.ESP.RENACER","Estatal","Activo","AV.PAGUAGA 1144 EL MOLINO VILLA GENERAL BELGRANO","X5196","461873/463354","VILLA GENERAL BELGRANO","CALAMUCHITA","renacer@calamuchitanet.com.ar","-31.9943763759414","-64.5552434994129"
"140484502","C.E.N.M.A. SANTA ROSA DE CALAMUCHITA - ANEXO VILLA GENERAL BELGRANO","Estatal","Activo","AVENIDA SAN MARTIN 35 CENTRO VILLA GENERAL BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","cenma.vgb@hotmail.com","-31.9690592593516","-64.5560042652935"
"140510300","INST. SUP. TECNOLOGICO FORO DE LOS RIOS","Estatal","Activo","CORRIENTES S/N° MUNICIPAL VILLA GENERAL BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","info@itecfr.edu.ar","-31.9839154286607","-64.5718628549803"
"140533200","C.E.N.P.A. GENERAL JOSE DE SAN MARTIN","Estatal","Activo","CERVANTES VILLA CAL VILLA GENERAL BELGRANO","X5194","","VILLA GENERAL BELGRANO","CALAMUCHITA","","-31.9631881713872","-64.5543136596679"
"140538800","J.DE INF. SAGRADO CORAZON","Privado","Activo","Selva Negra 127","","","VILLA GENERAL BELGRANO","CALAMUCHITA","","-31.9690592593516","-64.5560042652935"
"140006300","INGENIERO JUAN EUGENIO MAGGI","Estatal","Activo","RUTA PROVINCIAL KM 61 S/Nº VILLA LA MERCED","X5192","","VILLA LA MERCED","CALAMUCHITA","","-31.8289453","-64.5214106"
"140030500","PADRE FELIX ENRIQUE","Estatal","Activo","CALLE PUBLICA S/N VILLA QUILLINZO","X5859","15542931 no fun","VILLA QUILLINZO","CALAMUCHITA","mgt2409@hotmail.com","-32.2405168","-64.523143"
"140005600","I.P.E.T. Nº 76. GUSTAVO RIEMANN","Estatal","Activo","ARTURO H. ILLIA 524 VILLA RUMIPAL","X5864","","VILLA RUMIPAL","CALAMUCHITA","ipem76@grandeslagos.com.ar","-32.1936753","-64.4766952"
"140023600","J.DE INF. PRIMERA JUNTA","Estatal","Activo","AMADEO SABATTINI 143 VILLA RUMIPAL","X5867","","VILLA RUMIPAL","CALAMUCHITA","","-32.18631","-64.480178"
"140246200","ESCUELA PRIMERA JUNTA","Estatal","Activo","AMADEO SABATTINI 143 CENTRO VILLA RUMIPAL","X5864","","VILLA RUMIPAL","CALAMUCHITA","primariaprimjun@yahoo.com.ar","-32.1861575","-64.480212"
"140182700","BARTOLOME MITRE","Estatal","Activo","CALLE PUBLICA S/N VILLA SAN LORENZO","X5817","","VILLA SAN LORENZO","CALAMUCHITA","escuela27mitre@hotmail.com","-32.4540251768907","-64.5902184106605"
"140079900","JUANA MANSO (EX-NAC.Nº460)","Estatal","Activo","CALLE PUBLICA S/Nº VILLA SANTA RITA P/SAN AGUSTIN","X5191","420802DIR","VILLA SANTA RITA","CALAMUCHITA","movillay2000@yahoo.com.ar","-31.9711286","-64.4262397"
"140012700","ESCUELA FRENCH Y BERUTTI","Estatal","Activo","CORDOBA S/Nº VILLA YACANTO","X5197","","VILLA YACANTO","CALAMUCHITA","NO INFORMO","-32.0952685676","-64.7561258945"
"140119802","I.P.E.M. N° 271- DR. DALMACIO VELEZ SARSFIELD- ANEXO DE VILLA YACANTO","Estatal","Activo","CORDOBA S/Nº VILLA YACANTO","X5197","","VILLA YACANTO","CALAMUCHITA","","-32.0952602167","-64.7561139683"
"140237700","J.DE INF. FRENCH Y BERUTTI","Estatal","Activo","CORDOBA S/Nº VILLA YACANTO","X5197","","VILLA YACANTO","CALAMUCHITA","lureginatto@hotmail.com","-32.0954613604","-64.756441097"
"140484504","C.E.N.M.A. SANTA ROSA DE CALAMUCHITA -ANEXO SEDE YACANTO","Estatal","Activo","CALLE PUBLICA VILLA YACANTO","5197","","VILLA YACANTO","CALAMUCHITA","cenmayacanto@gmail.com","-32.0953300482333","-64.7562269866"
"140537500","CENTRO DE FORMACION PROFESIONAL CAMPO DE LA RIVERA","Estatal","Inactivo","CAMPO DE LA RIVERA S/N MALDONADO BARRIO MALDONADO","X5000","","CAMPO DE LA RIBERA","CAPITAL","","-31.4076115945593","-64.1774258257145"
"140000100","COLEGIO LUTERANO CONCORDIA","Privado","Activo","AV. SANTA ANA 2011 ALTO ALBERDI BARRIO ALTO ALBERDI","X5003","","CORDOBA","CAPITAL","colegiocordoba@iela.org.ar","-31.4165503127105","-64.2129720678043"
"140000200","INSTITUTO LUTERANO CONCORDIA","Privado","Activo","AV. SANTA ANA 2011 ALTO ALBERDI BARRIO ALTO ALBERDI","X5003","","CORDOBA","CAPITAL","luterano2003@yahoo.com.ar","-31.4164438472564","-64.212934445638"
"140000300","ESCUELA JOSE MARMOL","Estatal","Activo","AV. LOS PLATANOS 1346 LOS PLATANOS B° LOS PLATANOS","X5010","","CORDOBA","CAPITAL","","-31.4229584240826","-64.2310150056885"
"140000400","J.DE INF. LA SALLE","Privado","Activo","AV. RECTA MARTINOLI 6602 ARGUELLO B?ARGUELLO","X5147","","CORDOBA","CAPITAL","jardin@lasallecordoba.com.ar","-31.3481076539409","-64.2574598998795"
"140000500","ESCUELA JAPON","Estatal","Activo","AVENIDA PUEYRREDON 2400 RESIDENCIAL ALBERDI B° RESIDENCIAL ALBERDI","X5010","","CORDOBA","CAPITAL","centro-educativo-japon@hotmail.com","-31.4199290385919","-64.2196498904158"
"140000600","DR. CARLOS BECERRA","Estatal","Activo","JUAN GAONA 1283 LOS PLATANOS B° LOS PLATANOS","X5010","4337318/4337334","CORDOBA","CAPITAL","","-31.4201792241824","-64.2319603635228"
"140000700","J.DE INF. JOSE JAVIER DIAZ","Estatal","Activo","GARZON MACEDA 67 ALTO ALBERDI B? ALTO ALBERDI","X5003","","CORDOBA","CAPITAL","jardindiaz@yahoo.com.ar","-31.4046317212566","-64.218890878511"
"140000800","ESCUELA NOCTURNA REPUBLICA DEL PARAGUAY","Estatal","Activo","AV. COLON 2772 ALTO ALBERDI B° ALTO ALBERDI","X5003","","CORDOBA","CAPITAL","","-31.4032808044216","-64.2179983940956"
"140000900","J.DE INF. BERNARDO DE MONTEAGUDO","Estatal","Activo","AV. SANTA ANA 3451 LOS PLATANOS Barrio LOS PLATANOS","X5003","","CORDOBA","CAPITAL","cenimonteagudo@hotmail.com.ar","-31.4127843329135","-64.2295097067991"
"140001100","ESCUELA ADOLFO VAN GELDEREN","Estatal","Activo","CALLE PUBLICA S/Nº CHACRA DE LA MERCED CNO. CHACRA DE LA MERCED KM.6 1/2","X5010","4689361/62","CORDOBA","CAPITAL","avgelderen12@hotmail.com","-31.4006475312225","-64.110431266355"
"140001200","ESCUELA TRANSITO CACERES DE ALLENDE","Estatal","Activo","CALLE PUBLICA S/Nº CHACRA DE LA MERCED CAMINO CHACRA DE LA MERCED KM 9","X5101","","CORDOBA","CAPITAL","escuelatransitochacra@hotmail.com","-31.4022377516233","-64.0942305691311"
"140001300","J.DE INF. GOBERNADOR AMADEO SABATTINI","Estatal","Activo","LOS MARTIRES 54 YAPEYU B° YAPEYU","X5000","","CORDOBA","CAPITAL","cenigasabattini@hotmail.com","-31.4122870272143","-64.1495110627993"
"140001400","ESCUELA GOBERNADOR AMADEO SABATTINI","Estatal","Activo","GERMANIA 2665 YAPEYU B° YAPEYU","X5000","","CORDOBA","CAPITAL","pamela_gonza@hotmail.com","-31.4129881799841","-64.1496265483508"
"140001500","J.DE INF. RICARDO GUIRALDES","Estatal","Activo","GAVILAN 139 YAPEYU B° YAPEYU","X5000","","CORDOBA","CAPITAL","jardinricardog?aldes@yahoo.com.ar","-31.4105944714449","-64.1526249651012"
"140001600","GOBERNADOR DOCTOR ARTURO ZANICHELLI","Estatal","Activo","ALFONSINA STORNI 1300 PARQUE LICEO 3° SECCION B? PARQUE LICEO 3?SECCION","X5019","","CORDOBA","CAPITAL","","-31.3563463859632","-64.1580584266448"
"140001800","ESCUELA DR. EMILIO ESTEBAN SANCHEZ","Estatal","Activo","ANTONIO MACHONI 1700 AMPLIACION PALMAR B° AMPLIACION PALMAR","X5012","","CORDOBA","CAPITAL","escuelaestebansanchez@gmail.com","-31.3879727558719","-64.1183667154273"
"140001900","J.DE INF. DR.EMILIO ESTEBAN SANCHEZ","Estatal","Activo","AVENIDA ALCARAZ 5765 AMPLIACION PALMAR B° AMPLIACION PALMAR","X5012","","CORDOBA","CAPITAL","caramelu22@yahoo.com.ar","-31.3879967315995","-64.118515994597"
"140002000","J.DE INF. RABINDRANATH TAGORE","Estatal","Activo","OCARINA 1613 VILLA CLAUDINA B° VILLA CLAUDINA","X5012","","CORDOBA","CAPITAL","jardintagore37@gmail.com","-31.3884243474454","-64.1228004197909"
"140002100","J.DE INF. REPUBLICA DE LA INDIA","Estatal","Activo","CAMINO A MONTE CRISTO KM 5 S/N VILLA CLAUDINA CNO. A MONTECRISTO KM.5 - B° VILLA CLAUDINA","X5012","4575939DIR","CORDOBA","CAPITAL","silvinapinti@hotmail.com","-31.3818845391943","-64.1074820044476"
"140002200","ESCUELA JUSTO JOSE DE URQUIZA","Estatal","Activo","SUIPACHA 2309 PUEYRREDON B° PUEYRREDON","X5013","","CORDOBA","CAPITAL","jjurquiza_07@hotmail.com","-31.3965460085722","-64.1574790199565"
"140002300","J.DE INF. JUSTO JOSE DE URQUIZA","Estatal","Activo","SUIPACHA 2333 PUEYRREDON B° PUEYRREDON","X5012","","CORDOBA","CAPITAL","griseldaclementi@hotmail.com","-31.3964547802269","-64.1572360641391"
"140002400","COLEGIO GENERAL MANUEL BELGRANO","Privado","Activo","ARMENIA 2080 PUEYRREDON","X5013","","CORDOBA","CAPITAL","colectividadarmenia@armenia.net.ar","-31.4040869514225","-64.1594794082916"
"140002500","INSTITUTO GRAL. MANUEL BELGRANO","Privado","Activo","ARMENIA 2080 PUEYRREDON b?PUEYRREDON","X5013","","CORDOBA","CAPITAL","armeniosecundario@hotmail.com","-31.4040425568041","-64.1593710101715"
"140002600","J.DE INF. PROF.LUZ VIEIRA MENDEZ","Estatal","Activo","JUAN CAVERO 1280 PUEYRREDON B° PUEYRREDON","X5012","4527708  DIR","CORDOBA","CAPITAL","sal19711209@hotmail.com","-31.3956559549027","-64.1475133355029"
"140002700","J.DE INF. EJERCITO ARGENTINO","Estatal","Activo","PASAJE WASHINGTON ESQ. CALLE 100 S/Nº VILLA LOS PINOS B° VILLA LOS PINOS","X5012","","CORDOBA","CAPITAL","","-31.3925256265319","-64.1415859270104"
"140002800","ESCUELA PROFESOR JOSE TORIBIO HERNANDEZ","Estatal","Activo","COCHABAMBA 3200 PUEYRREDON B° PUEYRREDON","X5012","","CORDOBA","CAPITAL","gracielaguzman2004@hotmail.com","-31.3955566724015","-64.1471737316742"
"140003500","COLEGIO LA SALLE","Privado","Activo","AVENIDA RECTA MARTINOLI 6602 ARGUELLO","X5147","","CORDOBA","CAPITAL","primario@lasallecordoba.edu.ar","-31.3480744692258","-64.2576404385102"
"140004700","ESCUELA NOCTURNA PAULO FREIRE","Estatal","Activo","TRANSITO CACERES DE ALLENDE 250 CENTRO CENTRO","X5000","","CORDOBA","CAPITAL","","-31.421971507049","-64.1769555956817"
"140004800","J.DE INF. ARTURO CAPDEVILA","Estatal","Activo","AVELLANEDA 4150 MARIANO FRAGUEIRO B° MARIANO FRAGUEIRO","X5001","","CORDOBA","CAPITAL","arturocapdevila@hotmail.com.ar","-31.3665766317039","-64.1869518232042"
"140005000","J.DE INF. BERNARDINO RIVADAVIA","Estatal","Activo","NUFLO DE AGUILAR 541 MARQUES DE SOBREMONTE B° MARQUES DE SOBREMONTE","X5008","","CORDOBA","CAPITAL","marianatalmon@hotmail.com","-31.3634276218496","-64.1950139492117"
"140005100","COLEGIO PETER PAN","Privado","Activo","PABLO DE GUZMAN 131 MARQUES DE SOBREMONTE MARQUES DE SOBREMONTE","X5008","","CORDOBA","CAPITAL","jhpp556@hotmail.com","-31.3675165133289","-64.204198510699"
"140005200","I.P.E.M. Nº 199 DR. JUAN EMILIO REMONDA","Estatal","Activo","SOSA REVELLO 590 PANAMERICANO entre 15 de Septiebre y 4 de Julio","X5001","","CORDOBA","CAPITAL","omarvillalba@hotmail.com","-31.3680140357731","-64.1822081159396"
"140005400","ESCUELA DR. ALEJANDRO GALLARDO","Estatal","Activo","AGUSTIN ALCAIN 6032 GRANJA DE FUNES B° GRANJA DE FUNES - EX CALLE TRINIDAD N°6032","X5147","","CORDOBA","CAPITAL","ESCUELAGALLARDO85@HOTMAIL.COM","-31.34440904608","-64.2472645767675"
"140005500","INSTITUTO PEDRO I. DE CASTRO BARROS (EX-NOCT.FEMENINO)","Privado","Activo","SALTA 250 CENTRO CENTRO","X5000","","CORDOBA","CAPITAL","ipicb@hotmail.com","-31.4148411001429","-64.177412457969"
"140006800","J.DE INF. U.N.E.S.C.O.","Estatal","Activo","CALLE PUBLICA S/Nº GUIÑAZU RUTA NAC N° 9 (NORTE)P/KM 13-B° GUIÑAZU","X5019","","CORDOBA","CAPITAL","acpaulos76@hotmail.com","-31.3138783437003","-64.1750264786702"
"140007000","INSTITUTO SECUNDARIO OLEGARIO VICTOR ANDRADE","Privado","Activo","AVENIDA JAPON S/Nº VILLA RETIRO RUTA Nº 111 KM 7 B° VILLA RETIRO","X5101","","CORDOBA","CAPITAL","ispova@gmail.com","-31.3423017695812","-64.1473530005996"
"140007100","J.DE INF. OLEGARIO VICTOR ANDRADE","Estatal","Activo","CALLE PUBLICA S/Nº VILLA RETIRO B° VILLA RETIRO RUTA 111 P/CNO. A SGO DEL ESTERO(KM. 7 1/2)","X5101","","CORDOBA","CAPITAL","svzietz@HOTMAIL.COM","-31.3424425031543","-64.1473705602207"
"140007101","J.DE INF. OLEGARIO VICTOR ANDRADE - ANEXO BºEL GATEADO","Estatal","Activo","CALLE PUBLICA S/N° EL GATEADO B° EL GATEADO RUTA 111 KM 12 P/CNO.A SANTIAGO DEL ESTERO","X5101","","CORDOBA","CAPITAL","svzietz@hotmail.com","-31.321323531678","-64.1166965693695"
"140007300","INSTITUTO ESPIRITU SANTO","Privado","Activo","JORGE ISAACS 4847 PARQUE LICEO 1° SECCION B° PARQUE LICEO 1° SECCION","X5019","","CORDOBA","CAPITAL","institutoespiritusanto@yahoo.com.ar","-31.3517920110053","-64.1737156973857"
"140007400","ESCUELA SARGENTO CABRAL","Estatal","Activo","PEDRO DE LEDESMA 1755 PARQUE MONTECRISTO B° PARQUE MONTECRISTO","X5012","","CORDOBA","CAPITAL","sargentocabral43@gmail.com","-31.3886230289964","-64.1410718285843"
"140007500","ESCUELA NOCTURNA PADRE JOSE LEON TORRES","Estatal","Activo","PEDRO DE LEDESMA 1755 PARQUE MONTECRISTO BARRIO PARQUE MONTECRISTO","X5012","","CORDOBA","CAPITAL","claudiajdesesto@hotmail.com","-31.3885133155833","-64.1410761023169"
"140007600","INSTITUTO MODELO DE JUEGOS Y DEPORTES RACING","Privado","Activo","GARAGLIO 2065 NUEVA ITALIA NUEVA ITALIA","X5012","","CORDOBA","CAPITAL","escuelaracingnivelmedio@yahoo.com.ar","-31.3895660559042","-64.144597860965"
"140007700","J.DE INF. SARGENTO CABRAL","Estatal","Activo","PEDRO DE LEDESMA 1755 PARQUE MONTECRISTO B° MONTECRISTO","X5012","","CORDOBA","CAPITAL","gabiasinari@hotmail.com","-31.3887362685344","-64.1410474520075"
"140007800","COLEGIO HORTUS CONCLUSUS","Privado","Activo","ANTONIO MARIA GIANELLI 551 GENERAL BUSTOS B?GENERAL BUSTOS","X5001","","CORDOBA","CAPITAL","hortusprimario@yahoo.com.ar","-31.3950269978436","-64.1756485227053"
"140007900","INSTITUTO HORTUS CONCLUSUS","Privado","Activo","ANTONIO MARIA GIANELLI 551 GENERAL BUSTOS B?GENERAL BUSTOS","X5001","","CORDOBA","CAPITAL","colegiohortusconclusus@yahoo.com.ar","-31.3950657075919","-64.1755456675991"
"140008100","J.DE INF. CAPITAL FEDERAL","Estatal","Activo","GALEOTTI ENTRE 60 Y 61 S/N? GENERAL BUSTOS B?GENERAL BUSTOS","X5001","","CORDOBA","CAPITAL","zoe_li740@hotmail.com","-31.3875569628144","-64.1682975501446"
"140010600","ESCUELA JORGE NEWBERY","Estatal","Activo","A. MACIAS JORGE NEWBERY B° JORGE NEWBERY","X5019","","CORDOBA","CAPITAL","lanewbery2011@gmail.com","-31.3507046775051","-64.1800450991525"
"140010800","J.DE INF. JORGE NEWBERY","Estatal","Activo","TEODORO FELS 5860 JORGE NEWBERY B?JORGE NEWBERY","X5019","","CORDOBA","CAPITAL","carinalic@hotmail.com.","-31.3500267339811","-64.1806005517649"
"140010900","ESCUELA NOCTURNA ATAHUALPA YUPANQUI","Estatal","Activo","AVELLANEDA 4100 MARIANO FRAGUEIRO BARRIO MARIANO FRAGUEIRO","X5001","","CORDOBA","CAPITAL","","-31.3663318514203","-64.1869503259814"
"140011200","ESCUELA MATEO JOSE LUQUE","Estatal","Activo","JACINTO DE ALTOLAGUIRRE 2089 YOFRE NORTE","X5012","","CORDOBA","CAPITAL","mateo.jose.luque41@gmail.com","-31.3851463958059","-64.1342950764967"
"140011300","J.DE INF. CRISTO REY","Privado","Activo","CURA BROCHERO 753 GENERAL BUSTOS","X5001","","CORDOBA","CAPITAL","colegio@cristoreysvd.edu.ar","-31.3915287785755","-64.1707357837313"
"140011400","INSTITUTO CRISTO REY","Privado","Activo","CURA BROCHERO 753 GENERAL BUSTOS","X5001","","CORDOBA","CAPITAL","cristorey_cba@yahoo.com.ar","-31.3915511044453","-64.1706198628805"
"140011500","ESCUELA FRAY MAMERTO ESQUIU","Estatal","Activo","MARTIN ALLENDE 2005 YOFRE NORTE","X5012","","CORDOBA","CAPITAL","fraymamertoesquiu@gmail.com","-31.3849987110766","-64.1290358306574"
"140011600","I.P.E.M. Nº 191 MONSEÑOR ENRIQUE ANGELELLI","Estatal","Activo","BOULEVAR FEDERICO RAUCH 2790 ARTURO CAPDEVILA B° CAPDEVILA","X5012","","CORDOBA","CAPITAL","ipem191angelelli1985@hotmail.com","-31.3765137005977","-64.1316600028674"
"140011700","ESCUELA NOCTURNA JOSE HERNANDEZ","Estatal","Activo","MARTIN ALLENDE 2005 YOFRE (H) BARRIO JOFRE (H)","X5012","","CORDOBA","CAPITAL","","-31.3848482531417","-64.1290390381086"
"140011800","C.E.N.M.A. POLICIA DE LA PROVINCIA DE CORDOBA","Estatal","Activo","HUMBERTO PRIMERO 147 CENTRO","X5000","4332333/155599730","CORDOBA","CAPITAL","goviedo@escueladantecordoba.edu.ar","-31.409875283838","-64.1838952801894"
"140011801","C.E.N.M.A. POLICIA DE LA PROV.DE CBA - ANEXO BºPARQUE LICEO","Estatal","Activo","HIDALGO ESQ. HERRERA S/N° PARQUE LICEO 2º SECCION","X5019","","CORDOBA","CAPITAL","goviedo@escueladantecordoba.edu.ar","-31.3589188671087","-64.1607101289368"
"140011900","C.E.N.M.A. Nº 107","Estatal","Activo","ARTURO M. BAS 120 CENTRO B?CENTRO","X5000","","CORDOBA","CAPITAL","cenma107@hotmail.com","-31.4151299820178","-64.1926834596757"
"140011901","C.E.N.M.A. Nº 107 - ANEXO COLINAS DE BELLA VISTA","Estatal","Activo","LA PAMPA 1600 RESIDENCIAL OLIVOS","X5000","","CORDOBA","CAPITAL","","-31.4302473664101","-64.2087252877485"
"140012000","C.E.N.P.A. - AGEC Nº1","Estatal","Activo","SIMON BOLIVAR 896 GÜEMES BARRIO GÜEMES","X5000","","CORDOBA","CAPITAL","","-31.4152799869237","-64.1927271332546"
"140012200","J.DE INF. ALEJO CARMEN GUZMAN","Estatal","Activo","AUGUSTO LOPEZ 643 GENERAL BUSTOS","X5001","","CORDOBA","CAPITAL","normitapanigo@yahoo.com.ar","-31.393462072258","-64.1728855742781"
