"id","mesa_hasta","codigo_distrito","mesa_desde","codigo_postal","cant_mesas","direccion","seccion","circuito","localidad","distrito","establecimiento","dne_distrito_id","dne_seccion_id"
"6780","5236","4","5235","5251","2","ESTANCIA VIEJA","12","0158B","ESTANCIA VIEJA","CÓRDOBA","LOCAL COMUNAL","4","12"
"6781","5242","4","5237","5156","6","LOS TALAS ESQ. LAS ROSAS","12","0158C","VA STA CRUZ DEL LAGO","CÓRDOBA","IPEM N° 332","4","12"
"6782","5265","4","5258","5833","8","ACHIRAS","13","00160","ACHIRAS","CÓRDOBA","ESC DOMINGO FAUSTINO SARMIENTO","4","13"
"6783","5284","4","5276","5843","9","SARMIENTO 98 CENTRO","13","00161","ADELIA MARIA","CÓRDOBA","ESC GENERAL SAN MARTIN","4","13"
"6784","5275","4","5267","5843","9","AV SAN MARTIN 1050 CENTRO","13","00161","ADELIA MARIA","CÓRDOBA","INSTITUTO ADELIA MARIA","4","13"
"6785","5291","4","5285","5813","7","GRAL ROCA 643 CENTRO","13","00162","ALCIRA","CÓRDOBA","ESC JOSE MARIA PAZ","4","13"
"6786","5300","4","5292","5813","9","DEAN FUNES Y HEROES  ANONIMOS S/N","13","00162","ALCIRA","CÓRDOBA","ESC PERITO FRANCISCO MORENO","4","13"
"6787","5304","4","5301","5801","4","PUBLICA S/N","13","00163","SANTA EUGENIA VILLA","CÓRDOBA","IPEM N° 119 NESTOR ZARAZAGA","4","13"
"6788","5309","4","5305","5811","5","VELEZ SARSFIELD 50","13","00164","BAIGORRIA","CÓRDOBA","ESC PROV BERNARDINO RIVADAVIA","4","13"
"6789","5321","4","5310","5800","12","ISABEL LA CATOLICA Y E JENNER  S/N","13","00165","BANDA NORTE","CÓRDOBA","ANGELES CUSTODIOS/SAGRADA FLIA","4","13"
"6790","5391","4","5389","5800","3","EL SALVADOR 840 B° BALACCO","13","00165","BANDA NORTE","CÓRDOBA","CNMA 24-ANEXO PCIA STA CRUZ","4","13"
"6791","5343","4","5333","5800","11","VICTOR HUGO 885","13","00165","BANDA NORTE","CÓRDOBA","COL MERCEDES DEL NIÑO JESUS","4","13"
"6792","5332","4","5322","5800","11","AVENIDA GARIBALDI 740","13","00165","BANDA NORTE","CÓRDOBA","ESC DR ADOLFO ALSINA","4","13"
"6793","5368","4","5356","5800","13","SANTA FE ESQ URUGUAY S/N","13","00165","BANDA NORTE","CÓRDOBA","ESC PROVINCIA SANTA CRUZ","4","13"
"6794","5374","4","5369","5800","6","SAN LUIS 342","13","00165","BANDA NORTE","CÓRDOBA","ESC REPUBLICA DEL URUGUAY","4","13"
"6795","5355","4","5344","5800","12","AV JOSE GARIBALDI 50","13","00165","BANDA NORTE","CÓRDOBA","INST SUP RAMON MENENDEZ PIDAL","4","13"
"6796","5388","4","5375","5800","14","MANCO CAPAC 50","13","00165","BANDA NORTE","CÓRDOBA","IPEM N°95 M SANCHEZ DE THOMPSO","4","13"
"6797","5399","4","5392","5817","8","FRAY MAMERTO ESQUIU 25","13","00166","BERROTARAN","CÓRDOBA","ESC VICTOR MERCANTE","4","13"
"6798","5409","4","5400","5817","10","AQUINO ARGUELLO ARDILES 203","13","00166","BERROTARAN","CÓRDOBA","INSTITUTO PARROQ.BERROTARAN","4","13"
"6799","5413","4","5410","5845","4","SARMIENTO 187","13","00167","BULNES","CÓRDOBA","ESC.FRAY M.ALVAREZ","4","13"
"6800","5416","4","5414","5837","3","BV CORDOBA S/N","13","00168","CHAJAN","CÓRDOBA","ESC PROV GRAL J DE SAN MARTIN","4","13"
"6801","5417","4","5417","5805","1","AV SAN MARTIN S/N","13","00169","CHUCUL","CÓRDOBA","ESC SUBTTE RODOLFO H BERDINA","4","13"
"6802","5426","4","5423","5815","4","ELENA","13","00170","ELENA","CÓRDOBA","ESC RICARDO GUTIERREZ","4","13"
"6803","5422","4","5418","5815","5","PASAJE CURA BROCHERO 189","13","00170","ELENA","CÓRDOBA","INST SEC LA ASUNCION DE MARIA","4","13"
"6804","5427","4","5427","5811","1","RUTA NACIONAL 36 KM 614 S/N","13","00171","ESPINILLO","CÓRDOBA","ESC PROV JOSE DE SAN MARTIN","4","13"
"6805","5434","4","5428","5825","7","HOLMBERG","13","00172","HOLMBERG","CÓRDOBA","ESC.PROV.C.SAAVEDRA","4","13"
"6806","5439","4","5435","5825","5","HOLMBERG","13","00172","HOLMBERG","CÓRDOBA","ESC.S.R.DE ZAVALIA","4","13"
"6807","5440","4","5440","6140","1","CALLE PUBLICA 0","13","00173","COLONIA LA ARGENTINA","CÓRDOBA","ESC JOSE DE SAN MARTIN","4","13"
"6808","5443","4","5441","6142","3","SAN MARTIN S/N","13","00174","LA CAUTIVA","CÓRDOBA","ESC PROV JOSE DE SAN MARTIN","4","13"
"6809","5444","4","5444","5848","1","PUBLICA S/N","13","00175","LA GILDA","CÓRDOBA","ESC PROV JOSE DE SAN MARTIN","4","13"
"6810","5445","4","5445","5801","1","LA INVERNDA","13","00176","LA INVERNADA","CÓRDOBA","ESC R ESCALADA DE SAN MARTIN","4","13"
"6811","5452","4","5446","5848","7","MAIPU 535 NORTE","13","00177","LAS ACEQUIAS","CÓRDOBA","ESC LEONILA DE LAS M LEMOS","4","13"
"6812","5453","4","5453","5801","1","LAS CAÑITAS","13","00178","LAS CAÑITAS","CÓRDOBA","ESC.PROV.J.DE SAN MARTIN","4","13"
"6813","5469","4","5457","5805","13","LAS HIGUERAS","13","00179","LAS HIGUERAS","CÓRDOBA","ESC JORGE ALEHANDRO NEWBERY","4","13"
"6814","5472","4","5470","5805","3","ESPAÑA 86 B° SAN MARTIN","13","00179","LAS HIGUERAS","CÓRDOBA","JARD INF JORGE A NEWBERY","4","13"
"6815","5473","4","5473","5817","1","AVDA. 22 DE OCTUBRE 0","13","00180","LAS PEÑAS","CÓRDOBA","ESC.PROV.J.M.PAZ","4","13"
"6816","5474","4","5474","5801","1","PUBLICA S/N","13","00181","LOS CUATRO VIENTOS","CÓRDOBA","ESC ANTONIO SOBRAL","4","13"
"6817","5477","4","5475","5839","3","JULIANA GARCIA PUBLILL 560","13","00182","LAS VERTIENTES","CÓRDOBA","ESC CAP DE FRAGATA MOYANO","4","13"
"6818","5503","4","5495","6140","9","LIB GENERAL SAN MARTIN 318  CENTRO","13","00183","VICUÑA MACKENNA","CÓRDOBA","ESC GRAL NAPOLEON URIBURU","4","13"
"6819","5494","4","5487","6140","8","SARMIENTO 672 CENTRO","13","00183","VICUÑA MACKENNA","CÓRDOBA","ESC GUIDO SPANO","4","13"
"6820","5486","4","5478","","9","AV CARLOS S YDE 684","13","00183","CENTRO","CÓRDOBA","INST JUAN PASCUAL PRINGLES","4","13"
"6821","5512","4","5504","5847","9","MOLDES","13","00184","MOLDES","CÓRDOBA","ESC FRAY MARCOS DONATTI","4","13"
"6822","5526","4","5521","5847","6","MOLDES","13","00184","MOLDES","CÓRDOBA","ESC NICOLAS AVELLANEDA","4","13"
"6823","5520","4","5513","5847","8","MOLDES","13","00184","MOLDES","CÓRDOBA","IPEM N°94 DOLORES L DE LAVALLE","4","13"
"6824","5529","4","5529","5738","1","PAUNERO","13","00185","PAUNERO","CÓRDOBA","ESCUELA N°17","4","13"
"6825","5559","4","5551","5800","9","MONTEVIDEO 751","13","00186","PUEBLO ALBERDI","CÓRDOBA","COLEGIO MARIA BENITA ARIAS","4","13"
"6826","5600","4","5590","5800","11","OLEGARIO ANDRADE 1020","13","00186","PUEBLO ALBERDI","CÓRDOBA","ESC ARZOBISPO ANTONIO ESPINOSA","4","13"
"6827","5572","4","5560","5800","13","AZOPARDO 1270 FENIX","13","00186","PUEBLO ALBERDI","CÓRDOBA","ESC GRAL JUSTO S ANAYA","4","13"
"6828","5541","4","5530","5800","12","VICENTE LOPEZ 538","13","00186","PUEBLO ALBERDI","CÓRDOBA","ESC NICOLAS AVELLANEDA","4","13"
"6829","5589","4","5573","5800","17","BELISARIO ROLDAN 275","13","00186","PUEBLO ALBERDI","CÓRDOBA","INST LANTERIANO LA MERCED","4","13"
"6830","5550","4","5542","5800","9","BELISARIO ROLDAN 535","13","00186","PUEBLO ALBERDI","CÓRDOBA","IPEMN° 26 JUAN FILLOY","4","13"
"6831","5601","4","5601","6140","1","PUEYRREDON","13","00187","PUEYRREDON","CÓRDOBA","ESC CAP DE NAV S ALBARRACIN","4","13"
"6832","5686","4","5670","5800","17","BAIGORRIA 373","13","00188","RIO CUARTO","CÓRDOBA","COL NTRA SRA DEL CARMEN","4","13"
"6833","5811","4","5800","5800","12","ALVEAR 1040","13","00188","RIO CUARTO","CÓRDOBA","COLEGIO GALILEO GALILEI","4","13"
"6834","5823","4","5812","5800","12","FOTHERINGHAM 68","13","00188","RIO CUARTO","CÓRDOBA","COLEGIO HISPANO ARGENTINO","4","13"
"6835","5656","4","5648","5800","9","BOLIVAR Y ALBERDI","13","00188","RIO CUARTO","CÓRDOBA","DICHIARA-EX ESC.GRAL S.MARTIN","4","13"
"6836","5754","4","5743","5800","12","BAIGORRIA 527","13","00188","RIO CUARTO","CÓRDOBA","E.N.E.T. N° 1","4","13"
"6837","5728","4","5719","5800","10","BAIGORRIA 552","13","00188","RIO CUARTO","CÓRDOBA","ESC 21 DE JULIO","4","13"
"6838","5694","4","5687","5800","8","RIO QUINTO 660","13","00188","RIO CUARTO","CÓRDOBA","ESC ALTE BROWN","4","13"
"6839","5718","4","5707","5800","12","LAVALLE 1452","13","00188","RIO CUARTO","CÓRDOBA","ESC BARTOLOME MITRE","4","13"
"6840","5647","4","5638","5800","10","9 DE JULIO 314","13","00188","RIO CUARTO","CÓRDOBA","ESC FLORENTINO AMEGHINO","4","13"
"6841","5742","4","5729","5800","14","SOBREMONTE 1333","13","00188","RIO CUARTO","CÓRDOBA","ESC MANUEL BELGRANO","4","13"
"6842","5791","4","5782","5800","10","MENDOZA 1502","13","00188","RIO CUARTO","CÓRDOBA","ESC VELEZ SARSFIELD","4","13"
"6843","5625","4","5602","5800","24","CONSTITUCION 1040","13","00188","RIO CUARTO","CÓRDOBA","ESC.NORM.NAC.MIXTA","4","13"
"6844","5781","4","5755","5800","27","BAIGORRIA 463","13","00188","RIO CUARTO","CÓRDOBA","ESC.NORMAL COMERCIAL","4","13"
"6845","5669","4","5657","5800","13","MITRE 850","13","00188","RIO CUARTO","CÓRDOBA","ESCUELA GENERAL PAZ","4","13"
"6846","5706","4","5695","5800","12","PASO 790 B° SANTA ROSA","13","00188","RIO CUARTO","CÓRDOBA","ESCUELA GRAL ROCA","4","13"
"6847","5799","4","5792","5800","8","BV GRAL ROCA 701","13","00188","RIO CUARTO","CÓRDOBA","ESCUELA PIAS","4","13"
"6848","5637","4","5626","5800","12","SAN MARTIN 250","13","00188","RIO CUARTO","CÓRDOBA","INST SAN BUENAVENTURA","4","13"
"6849","5832","4","5824","5829","9","SAMPACHO","13","00189","SAMPACHO","CÓRDOBA","ESC SAN MARTIN","4","13"
"6850","5844","4","5833","5829","12","SAMPACHO","13","00189","SAMPACHO","CÓRDOBA","INSTPABLO ANTONIO PIZZURNO","4","13"
"6851","5845","4","5845","5848","1","PUBLICA 0","13","00190","SAN AMBROSIO","CÓRDOBA","ESC.SAN JUAN BOSCO","4","13"
"6852","5854","4","5846","","9","BELGRANO 121 B°CENTRO","13","00191","SAN BASILIO","CÓRDOBA","ESC JOSE DE SAN MARTIN","4","13"
"6853","5857","4","5856","5837","2","SUCO","13","00192","SUCO","CÓRDOBA","ESC R ESCALADA DE SAN MARTIN","4","13"
"6854","5859","4","5858","6141","2","AVELLANEDA 181","13","00193","TOSQUITA","CÓRDOBA","ESC.PROV.J.M.ESTRADA","4","13"
"6855","5861","4","5860","6144","2","WASHINGTON","13","00194","WASHINGTON","CÓRDOBA","ESCUELA N°359","4","13"
"6856","5266","4","5266","5125","1","PUBLICA S/N","13","0160A","LACAROLINA-EL POTOSI","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","13"
"6857","5455","4","5454","5801","2","CALLE 11 0","13","0178A","LAS ALBAHACAS","CÓRDOBA","ESC.C.G. DE REZZANO","4","13"
"6858","5456","4","5456","5801","1","PUBLICA 0","13","0178B","VILLA EL CHACAY","CÓRDOBA","ESC.ALBERGUE J.HERNANDEZ","4","13"
"6859","5528","4","5527","5831","2","SARMIENTO 0","13","0184A","MONTE DE LOS  GAUCHOS","CÓRDOBA","ESC.PROV.M.BELGRANO","4","13"
"6860","5855","4","5855","5839","1","REMEDIOS ESCALADA DE SAN  MARTIN 0","13","0191A","MALENA","CÓRDOBA","ESC.PROV.R.E.DE SAN MARTIN","4","13"
"6861","5862","4","5862","5225","1","PUBLICA S/N","14","00195","ATAHONA","CÓRDOBA","ESC.PROV.J.DE SAN MARTIN","4","14"
"6862","5863","4","5863","5961/63","1","CALLE 12 0","14","00196","CAÑADA DE MACHADO","CÓRDOBA","ESC.PROV.M.MORENO","4","14"
"6863","5864","4","5864","5227","1","JOAQUIN V GONZALEZ S/N","14","00197","LA POSTA","CÓRDOBA","ESC PROV JOAQUIN V GONZALEZ","4","14"
"6864","5868","4","5865","5101","4","MARTIN GUEMES S/N","14","00198","CAPILLA DE REMEDIOS","CÓRDOBA","ESC PROV MARTIN GUEMES","4","14"
"6865","5869","4","5869","5229","1","CHALACEA","14","00199","CHALACEA","CÓRDOBA","ESCUELA N°315","4","14"
"6866","5871","4","5870","5135","2","FIGUEROA ALCORTA S/N","14","00200","DIEGO DE ROJAS","CÓRDOBA","ESC M.C.CALDECOT DE ARGUELLO","4","14"
"6867","5872","4","5872","5133","1","LAS CUATRO ESQUINAS","14","00201","EL MANANTIAL","CÓRDOBA","ESC JOSE MARIA PAZ","4","14"
"6868","5874","4","5874","5131","1","MALVINAS ARGENTINAS S/N","14","00202","ESQUINA","CÓRDOBA","ESC PROV JOSE MANUEL ESTRADA","4","14"
"6869","5876","4","5875","5125","2","KM. 658","14","00203","KILOMETRO 658","CÓRDOBA","ESC.R.E.DE SAN MARTIN","4","14"
"6870","5887","4","5883","2417","5","MARIANO FRAGUEIRO 385","14","00204","LA PARA","CÓRDOBA","ESC MARIANO FRAGUEIRO","4","14"
"6871","5882","4","5877","2417","6","MARIANO MORENO 749  CENTRO","14","00204","LA PARA","CÓRDOBA","INST MONSEÑOR ESQUIU","4","14"
"6872","5893","4","5888","5137","6","SAN LORENZO 698","14","00205","LA PUERTA","CÓRDOBA","ESC PROV FRAY MAMERTO ESQUIU","4","14"
"6873","5894","4","5894","5101","1","LA CAÑADA","14","00206","LAS HERAS","CÓRDOBA","ESCUELA N°411","4","14"
"6874","5895","4","5895","5137","1","LAS SALADAS","14","00207","LAS SALADAS","CÓRDOBA","ESC DALMIRA MURO(EX DEL CHACO)","4","14"
"6875","5896","4","5896","5227","1","COMECHINGONES","14","00208","LATIS","CÓRDOBA","ESCUELA N°111","4","14"
"6876","5897","4","5897","5227","1","PUBLICA 0","14","00209","MAQUINISTA GALLINI","CÓRDOBA","ESC.PROV.J.M.PAZ","4","14"
"6877","5898","4","5898","5125","1","PUBLICA S/N(HOY:BLAS DE  ROSALES)","14","00210","MEDIA LUNA SUD","CÓRDOBA","ESC DOMINGO F SARMIENTO","4","14"
"6878","5922","4","5915","","8","MONTE CRISTO","14","00211","MONTE CRISTO","CÓRDOBA","ESCUELA 25 DE MAYO","4","14"
"6879","5914","4","5907","5125","8","MONTE CRISTO","14","00211","MONTE CRISTO","CÓRDOBA","ESCUELA MAESTRO DOMINGO NOGAL","4","14"
"6880","5906","4","5899","5125","8","SARMIENTO 571 LAS MALVINAS","14","00211","MONTE CRISTO","CÓRDOBA","MARGARITA V LUDUEÑA DE LAZO","4","14"
"6881","5923","4","5923","5129","1","PUBLICA 0","14","00212","MONTE DEL ROSARIO","CÓRDOBA","ESC.PROV.J.M.PAZ","4","14"
"6882","5931","4","5925","5225","7","GENERAL PAZ 788","14","00213","OBISPO TREJO","CÓRDOBA","ESCUELA R.GUTIERREZ","4","14"
"6883","5936","4","5932","5125","5","AVDA.SARMIENTO E 74 0","14","00214","PIQUILLIN","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","14"
"6884","5937","4","5937","5137","1","CHACON DE CUESTAS 0","14","00215","PLAZA DE MERCEDES","CÓRDOBA","ESC.PROV.M.BELGRANO","4","14"
"6885","5939","4","5939","5129","1","PUBLICA 0","14","00216","PÛNTA DEL AGUA","CÓRDOBA","ESC.PROV.GRAL SAN MARTIN","4","14"
"6886","5940","4","5940","5131","1","QUEBRACHO","14","00217","QUEBRACHO","CÓRDOBA","ESC.PROV.1ER.GOBIERNO PATRIO","4","14"
"6887","5954","4","5948","5127","7","CORRIENTES 251 LUCHI","14","00218","RIO PRIMERO","CÓRDOBA","ESC GRAL JOSE DE SAN MARTIN","4","14"
"6888","5947","4","5941","5127","7","PABLO ROBERT 182","14","00218","RIO PRIMERO","CÓRDOBA","EX-ESCUELA N°279","4","14"
"6889","5959","4","5955","5127","5","AV CONTARDO FERRINI 365","14","00218","RIO PRIMERO","CÓRDOBA","IPEM N° 164 ATALIVA HERRERA","4","14"
"6890","5960","4","5960","5125","1","PUBLICA 0","14","00219","SAGRADA FAMILIA","CÓRDOBA","ESC.JORGE NEWBERY","4","14"
"6891","5968","4","5961","5133","8","SANTA ROSA","14","00220","SANTA ROSA","CÓRDOBA","ESC PBRO JOSE G BROCHERO","4","14"
"6892","5980","4","5969","5133","12","SANTA ROSA","14","00220","SANTA ROSA","CÓRDOBA","INSTITUTO EL SALVADOR","4","14"
"6893","5981","4","5981","5133","1","EL ALCALDE","14","00221","TALA","CÓRDOBA","ESC PROV R SAENZ PEÑA","4","14"
"6894","5984","4","5982","","3","AV PEDRO J FONTANA 448","14","00222","VILLA FONTANA","CÓRDOBA","IPEM N°228-SAN ISIDRO LABRADOR","4","14"
"6895","5873","4","5873","5209","1","LAS GRAMILLAS","14","0201A","LAS GRAMILLAS","CÓRDOBA","ESC MAEST F BELLORA DE DAVILA","4","14"
"6896","5924","4","5924","5129","1","PUBLICA S/N","14","0212B","EL CRISPIN","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","14"
"6897","5938","4","5938","5135","1","PUBLICA S/N","14","0215A","LA QUINTA","CÓRDOBA","ESC PROV JUAN JOSE PASO","4","14"
"6898","5987","4","5985","5235","3","PUBLICA 0","15","00223","CANDELARIA NORTE","CÓRDOBA","ESC.PROV.C.SAAVEDRA","4","15"
"6899","5988","4","5988","5233","1","ENCRUCIJADA","15","00224","ENCRUCIJASA","CÓRDOBA","ESC PROV PRIMERA JUNTA","4","15"
"6900","5991","4","5989","5125","3","PUBLICA S/N","15","00225","GUTEMBREG","CÓRDOBA","ESC GRAL SAN MARTIN","4","15"
"6901","5994","4","5993","5249","2","PUBLICA S/N","15","00226","LOS HOYOS","CÓRDOBA","ESC PRO MARTIN GUEMES","4","15"
"6902","5998","4","5997","5246","2","RAYO CORTADO","15","00227","RAYO CORTADO","CÓRDOBA","ESC.PROV.CNEL.F.DE BEDOYA","4","15"
"6903","6011","4","6004","5231","8","MAESTRO PIÑA 279","15","00228","SEBASTIAN ELCANO","CÓRDOBA","ESC.PROV. CNEL. A.H.CARPANI","4","15"
"6904","6018","4","6012","5248","7","RIVADAVIA 768 CENTRO","15","00229","VILLA DE MARIA","CÓRDOBA","ESC JOSE DE SAN MARTIN","4","15"
"6905","6024","4","6019","","6","RECONQUISTA","15","00229","VILLA DE MARIA DE RI","CÓRDOBA","IPEM 224-LEOPOLDO LUGONES","4","15"
"6906","5992","4","5992","5125","1","PUBLICA S/N","15","0225A","LA CAÑADA","CÓRDOBA","ESC PROV GENERAL PAZ","4","15"
"6907","5996","4","5995","5233","2","PUESTO DE CASTRO","15","0226A","PUESTO DE CASTRO","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","15"
"6908","6000","4","5999","5233","2","PUBLICA S/N","15","0227A","LA RINCONADA","CÓRDOBA","ESC PROV GUILLERMO BROWN","4","15"
"6909","6001","4","6001","5289","1","CERRO COLORADO","15","0227B","CERRO COLORADO","CÓRDOBA","ESC PROV LUCIANO ARGUELLO","4","15"
"6910","6002","4","6002","5246","1","PUBLICA S/N","15","0227C","CHAÑAR VIEJO","CÓRDOBA","ESC PROV G MARTINEZ PIZARRO","4","15"
"6911","6003","4","6003","5246","1","PUBLICA S/N","15","0227D","SANTA ELENA","CÓRDOBA","ESC PROV ING FEDERICO NEHHER","4","15"
"6912","6025","4","6025","5235","1","SANTIAGO DEL ESTERO S/N","15","0229A","EUFRASIO LOZA","CÓRDOBA","ESC PROV LEOPOLDO LUGONES","4","15"
"6913","6031","4","6026","5201","6","CALCHIN","16","00230","CALCHIN","CÓRDOBA","COLEGIO ENS.SECUNDARIA","4","16"
"6914","6035","4","6034","5963","2","GRAL JOSE DE SAN MARTIN S/N","16","00231","CAPILLA DEL CARMEN","CÓRDOBA","ESCUELA NARCISO LAPRIDA","4","16"
"6915","6040","4","6036","5915","5","MARIANO MORENO 815","16","00232","CARRILOBO","CÓRDOBA","ESC PROV PTE JULIO ROCA","4","16"
"6916","6045","4","6041","6028","5","ADALGISA 427","16","00233","COLAZO","CÓRDOBA","ESC PROV SEMANA DE MAYO","4","16"
"6917","6050","4","6046","5961","5","PUBLICA S/N","16","00234","COSTA SACATE","CÓRDOBA","ESC LIB GRAL SAN MARTIN","4","16"
"6918","6058","4","6051","5974","8","RIVADAVIA 66 MALVINAS  ARGENTINAS","16","00235","LAGUNA LARGA","CÓRDOBA","ESC BERNARDINO RIVADAVIA","4","16"
"6919","6065","4","6059","5974","7","NARCISO LAPRIDA S/N","16","00235","LAGUNA LARGA","CÓRDOBA","ESC NARCISO LAPRIDA","4","16"
"6920","6070","4","6066","5974","5","BV RIO CUARTO 599 CENTRO","16","00235","LAGUNA LARGA","CÓRDOBA","INST GRAL JOSE MARIA PAZ","4","16"
"6921","6075","4","6071","5965","5","LAS JUNTURAS","16","00236","LAS JUNTURAS","CÓRDOBA","I.P.E.A.(IPEM231 TORAZO)","4","16"
"6922","6092","4","6084","5967","9","LUQUE","16","00237","LUQUE","CÓRDOBA","ESC GRAL JOSE DE SAN MARTIN","4","16"
"6923","6083","4","6077","5967","7","LUQUE","16","00237","LUQUE","CÓRDOBA","IPEM N° 300","4","16"
"6924","6099","4","6097","5965","3","CORRIENTES 237","16","00238","MATORRALES","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","16"
"6925","6118","4","6112","5986","7","ONCATIVO","16","00239","ONCATIVO","CÓRDOBA","ESC DE COM L LUGONES(IPEM 158)","4","16"
"6926","6111","4","6100","5986","12","ONCATIVO","16","00239","ONCATIVO","CÓRDOBA","ESC JOSE MARIA PAZ","4","16"
"6927","6134","4","6126","5986","9","25 DE MAYO S/N","16","00239","ONCATIVO","CÓRDOBA","IPEM N°54 J E MULLER","4","16"
"6928","6125","4","6119","5986","7","ONCATIVO","16","00239","ONCATIVO","CÓRDOBA","J DE INF EMILIO F OLMOS","4","16"
"6929","6153","4","6148","5972","6","PILAR","16","00240","PILAR","CÓRDOBA","ESC JUAN BAUTISTA BUSTOS","4","16"
"6930","6163","4","6154","5972","10","PILAR","16","00240","PILAR","CÓRDOBA","ESC MARIA J GONZALEZ CASEROS","4","16"
"6931","6147","4","6135","5972","13","PILAR","16","00240","PILAR","CÓRDOBA","ESC ZENON LOPEZ","4","16"
"6932","6167","4","6164","5972","4","PILAR","16","00240","PILAR","CÓRDOBA","INST CARLOS PELLEGRINI","4","16"
"6933","6183","4","6178","","6","POZO DEL MOLLE","16","00241","POZO DEL MOLLE","CÓRDOBA","ESC FRANCISCO MALBRAN","4","16"
"6934","6177","4","6168","5913","10","POZO DEL MOLLE","16","00241","POZO DEL MOLLE","CÓRDOBA","ESC GENERAL SAN MARTIN","4","16"
"6935","6185","4","6184","5961","2","RINCON","16","00242","RINCON","CÓRDOBA","ESC PROV NICOLAS AVELLANEDA","4","16"
"6936","6192","4","6187","5960","6","SAN MARTIN ESQ ALEM","16","00243","","CÓRDOBA","C.E.N.M.A. N° 161","4","16"
"6937","6230","4","6221","5960","10","RIO SEGUNDO","16","00243","RIO SEGUNDO","CÓRDOBA","ESC CONGRESO DE TUCUMAN","4","16"
"6938","6210","4","6201","5960","10","RIVADAVIA 915","16","00243","RIO SEGUNDO","CÓRDOBA","ESC PRIMER GOBIERNO PATRIO","4","16"
"6939","6220","4","6211","5960","10","MARCONI 591 BELGRANO","16","00243","RIO SEGUNDO","CÓRDOBA","ESC VICTOR MERCANTE","4","16"
"6940","6200","4","6193","5960","8","RIO SEGUNDO","16","00243","RIO SEGUNDO","CÓRDOBA","IPEM N°108-C G DE REZZANO","4","16"
"6941","6235","4","6231","5960","5","CATAMARCA Y BELGRANO","16","00243","RIO SEGUNDO","CÓRDOBA","IPEM N°156 JOSE M ESTRADA","4","16"
"6942","6242","4","6236","5125","7","SANTIAGO TEMPLE","16","00244","SANTIAGO TEMPLE","CÓRDOBA","ESC CORONEL PRINGLES","4","16"
"6943","6279","4","6267","5963","13","VILLA DEL ROSARIO","16","00245","VILLA DEL ROSARIO","CÓRDOBA","COLEGIO SAN JOSE","4","16"
"6944","6266","4","6254","5963","13","VILLA DEL ROSARIO","16","00245","VILLA DEL ROSARIO","CÓRDOBA","ESC MARQUES DE SOBREMONTE","4","16"
"6945","6253","4","6244","5963","10","VILLA DEL ROSARIO","16","00245","VILLA DEL ROSARIO","CÓRDOBA","ESCUELA RECONQUISTA","4","16"
"6946","6033","4","6032","5965","2","CALCHIN OESTE","16","0230A","CALCHIN OESTE","CÓRDOBA","ESC.PROV.M.BELGRANO","4","16"
"6947","6076","4","6076","5865","1","PUBLICA 0","16","0236A","COLONIA VIDELA","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","16"
"6948","6095","4","6093","5988","3","MANFREDI","16","0237A","MANFREDI","CÓRDOBA","ESCUELA N°57","4","16"
"6949","6096","4","6096","5988","1","PUBLICA S/N-IMPIRA","16","0237B","PUEBLO LUDUEÑA","CÓRDOBA","ESC PROV JERONIMO L DE CABRERA","4","16"
"6950","6186","4","6186","5963","1","CAÑADA DE MACHADO SUD","16","0242A","CÑDA.DE MACHADO  SUD","CÓRDOBA","ESC MARIANO MORENO","4","16"
"6951","6243","4","6243","5125","1","PUBLICA S/N","16","0244A","LOS CHAÑARITOS","CÓRDOBA","ESC PROV ESTANISLAO DEL CAMPO","4","16"
"6952","6312","4","6305","6120","8","RIVADAVIA(B°CENTRO) 245","17","00248","LABOULAYE","CÓRDOBA","COLEGIO SAN JOSE","4","17"
"6953","6298","4","6289","6120","10","INTENDENTE FENOGLIO(B°  SANTA RITA) 344","17","00248","LABOULYE","CÓRDOBA","ESC GRAL CONRADO VILLEGAS","4","17"
"6954","6330","4","6323","6120","8","AV INDEPENDENCIA(B°SUR) 284","17","00248","LABOULALE","CÓRDOBA","ESC JUAN PASCUAL PRINGLES","4","17"
"6955","6304","4","6299","6120","6","AV PELLEGRINI(B°LA  CHACARITA) 247","17","00248","LABOULAYE","CÓRDOBA","ESC LEONOR DE TEJEDA","4","17"
"6956","6288","4","6280","6120","9","AV INDEPENDENCIA(B°CENTRO)  475","17","00248","LABOULAYE","CÓRDOBA","I.P.E.M. 278-M.ARGENTINAS","4","17"
"6957","6322","4","6313","6120","10","AV  INDEPENDENCIA(B°TERMINAL)  512","17","00248","LABOULAYE","CÓRDOBA","IPEM 257 DR RENE FAVALORO","4","17"
"6958","6334","4","6331","6101","4","ALVEAR 220","17","00249","LA CESIRA","CÓRDOBA","ESC VICTIRIANO RODRIGUEZ","4","17"
"6959","6335","4","6335","6128","1","LEGUIZAMON","17","00251","LEGUIZAMON","CÓRDOBA","ESC N°78-PINTOR JUAN M BLANES","4","17"
